GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO_ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q6RI45	BRWD3	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000417686	9606	GO_Central		P
UniProtKB	Q6STE5	SMARCD3	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000303	NAS	PMID:8804307		9606	BHF-UCL		P
UniProtKB	Q6STE5-1	SMARCD3	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:17363140		9606	BHF-UCL		P
UniProtKB	Q6STE5-2	SMARCD3	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:17363140		9606	BHF-UCL		P
UniProtKB	Q6UUV7	CRTC3	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001006040	9606	GO_Central		P
UniProtKB	Q6UUV7	CRTC3	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91X84|ensembl:ENSMUSP00000113540	9606	Ensembl		P
UniProtKB	Q6UUV9	CRTC1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q68ED7|ensembl:ENSMUSP00000075916	9606	Ensembl		P
UniProtKB	Q6UUV9	CRTC1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:14536081		9606	UniProt		P
UniProtKB	Q6UXI9	NPNT	involved_in	GO:2000721	positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91V88|ensembl:ENSMUSP00000091505	9606	Ensembl		P
UniProtKB	Q6VB84	FOXD4L3	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001371846	9606	GO_Central		F
UniProtKB	Q6VB84	FOXD4L3	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000364	IEA	GO_REF:0000108	GO:0000981	9606	GOC		P
UniProtKB	Q6VMQ6	ATF7IP	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TT18|ensembl:ENSMUSP00000032335	9606	Ensembl		P
UniProtKB	Q6VMQ6	ATF7IP	involved_in	GO:0045898	regulation of RNA polymerase II transcriptional preinitiation complex assembly	ECO:0000314	IDA	PMID:12665582		9606	UniProt		P
UniProtKB	Q6VUC0	TFAP2E	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000087637	9606	GO_Central		F
UniProtKB	Q6VUC0	TFAP2E	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6VUP9|ensembl:ENSMUSP00000035902	9606	Ensembl		F
UniProtKB	Q6VUC0	TFAP2E	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6VUP9|ensembl:ENSMUSP00000035902	9606	Ensembl		P
UniProtKB	Q6W2J9	BCOR	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CGN4|ensembl:ENSMUSP00000111175	9606	Ensembl		P
UniProtKB	Q6W2J9	BCOR	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:19578371		9606	UniProt		P
UniProtKB	Q6X4U4	SOSTDC1	enables	GO:0098821	BMP receptor activity	ECO:0000314	IDA	PMID:15020244		9606	UniProt		F
UniProtKB	Q6X4U4	SOSTDC1	involved_in	GO:0030509	BMP signaling pathway	ECO:0000364	IEA	GO_REF:0000108	GO:0098821	9606	GOC		P
UniProtKB	Q6X4U4	SOSTDC1	involved_in	GO:0030514	negative regulation of BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9CQN4|ensembl:ENSMUSP00000040230	9606	Ensembl		P
UniProtKB	Q6X4U4	SOSTDC1	involved_in	GO:0030514	negative regulation of BMP signaling pathway	ECO:0000314	IDA	PMID:15020244		9606	UniProt	causally_upstream_of(GO:2000016)|causally_upstream_of(GO:0045662)	P
UniProtKB	Q6XD76	ASCL4	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015660	9606	InterPro		P
UniProtKB	Q6XD76	ASCL4	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000358347	9606	GO_Central		P
UniProtKB	Q6XD76	ASCL4	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000303	NAS	PMID:15475265		9606	UniProt		P
UniProtKB	Q6ZMH5	SLC39A5	involved_in	GO:0030509	BMP signaling pathway	ECO:0000315	IMP	PMID:24891338		9606	UniProt		P
UniProtKB	Q6ZMM6	Q6ZMM6	enables	GO:0004879	nuclear receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003070|InterPro:IPR003071	9606	InterPro		F
UniProtKB	Q6ZN01	MAMSTR	enables	GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0ZCJ7|ensembl:ENSMUSP00000114686	9606	Ensembl		F
UniProtKB	Q6ZN01	MAMSTR	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q0ZCJ7|ensembl:ENSMUSP00000114686	9606	Ensembl		P
UniProtKB	Q6ZN18	AEBP2	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z248|ensembl:ENSMUSP00000092993	9606	Ensembl		F
UniProtKB	Q6ZN18	AEBP2	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z248|ensembl:ENSMUSP00000092993	9606	Ensembl		P
UniProtKB	Q6ZN28	MACC1	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000314	IDA	PMID:19098908		9606	NTNU_SB	has_regulation_target(NCBI_Gene:4233)	F
UniProtKB	Q6ZN28	MACC1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:19098908		9606	NTNU_SB	has_regulation_target(NCBI_Gene:4233)	P
UniProtKB	Q6ZN32	ETV3L	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000218930	9606	GO_Central		F
UniProtKB	Q6ZN32	ETV3L	enables	GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032929	9606	InterPro		F
UniProtKB	Q6ZN32	ETV3L	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032929	9606	InterPro		P
UniProtKB	Q6ZN32	ETV3L	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000218930	9606	GO_Central		P
UniProtKB	Q6ZNA4	RNF111	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	Reactome:R-HSA-2173796		9606	Reactome		P
UniProtKB	Q6ZNB6	NFXL1	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000270822	9606	GO_Central		F
UniProtKB	Q6ZNB6	NFXL1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000364	IEA	GO_REF:0000108	GO:0001078	9606	GOC		P
UniProtKB	Q6ZNC4	ZNF704	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000988734	9606	GO_Central		P
UniProtKB	Q6ZNC4	ZNF704	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERQ3|ensembl:ENSMUSP00000041242	9606	Ensembl		P
UniProtKB	Q6ZQN5	FOXI2	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001371846	9606	GO_Central		F
UniProtKB	Q6ZQN5	FOXI2	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000364	IEA	GO_REF:0000108	GO:0000981	9606	GOC		P
UniProtKB	Q6ZRS2	SRCAP	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	PMID:10347196		9606	PINC		P
UniProtKB	Q6ZRY4	RBPMS2	involved_in	GO:0030514	negative regulation of BMP signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9W6I1	9606	UniProt		P
UniProtKB	Q6ZSB9	ZBTB49	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:25245946		9606	UniProt		P
UniProtKB	Q6ZSG1	RNF165	involved_in	GO:0030513	positive regulation of BMP signaling pathway	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000342010	9606	GO_Central		P
UniProtKB	Q6ZSG1	RNF165	involved_in	GO:0030513	positive regulation of BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9QAU8|ensembl:ENSMUSP00000026494	9606	Ensembl		P
UniProtKB	Q6ZSZ6	TSHZ1	enables	GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000281113	9606	GO_Central		F
UniProtKB	Q6ZSZ6	TSHZ1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000364	IEA	GO_REF:0000108	GO:0001078	9606	GOC		P
UniProtKB	Q6ZSZ6	TSHZ1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000281113	9606	GO_Central		P
UniProtKB	Q6ZV50	RFX8	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000289470	9606	GO_Central		P
UniProtKB	Q6ZVD7	STOX1	involved_in	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000315	IMP	PMID:24738702		9606	UniProt	occurs_in(CL:0000351)	P
UniProtKB	Q6ZVN8	HFE2	contributes_to	GO:0098821	BMP receptor activity	ECO:0000314	IDA	PMID:16604073		9606	BHF-UCL		F
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7TQ32	9606	BHF-UCL	occurs_in(CL:0000182),has_regulation_target(UniProtKB:P22004)|occurs_in(CL:0000091),has_regulation_target(UniProtKB:P22004)|has_regulation_target(UniProtKB:P22004),occurs_in(CL:1000398)|occurs_in(CL:0000091),has_regulation_target(UniProtKB:P02786)|has_regulation_target(UniProtKB:P02786),occurs_in(CL:1000398)	P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TQ32|ensembl:ENSMUSP00000046659	9606	Ensembl		P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0030509	BMP signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033606	9606	InterPro		P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0030509	BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TQ32|ensembl:ENSMUSP00000046659	9606	Ensembl		P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0030509	BMP signaling pathway	ECO:0000315	IMP	PMID:16604073		9606	BHF-UCL		P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0030509	BMP signaling pathway	ECO:0000316	IGI	PMID:18326817	UniProtKB:P12643	9606	BHF-UCL	occurs_in(UBERON:0002107),part_of(GO:0071773)	P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0030514	negative regulation of BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TQ32|ensembl:ENSMUSP00000046659	9606	Ensembl		P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7TQ32	9606	BHF-UCL	has_regulation_target(UniProtKB:P81172),occurs_in(UBERON:0002107)|occurs_in(UBERON:0002107),has_regulation_target(UniProtKB:P02786)	P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TQ32|ensembl:ENSMUSP00000046659	9606	Ensembl		P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:16604073		9606	BHF-UCL	has_regulation_target(UniProtKB:Q9EQ21),occurs_in(UBERON:0002107)	P
UniProtKB	Q6ZVN8	HFE2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:18326817		9606	BHF-UCL	has_regulation_target(UniProtKB:P81172),occurs_in(UBERON:0002107),part_of(GO:0071773)	P
UniProtKB	Q6ZW49	PAXIP1	involved_in	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6NZQ4	9606	UniProt		P
UniProtKB	Q6ZW49	PAXIP1	involved_in	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6NZQ4|ensembl:ENSMUSP00000002291	9606	Ensembl		P
UniProtKB	Q6ZW49	PAXIP1	involved_in	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	ECO:0000315	IMP	PMID:17925232		9606	UniProt		P
UniProtKB	Q70SY1	CREB3L2	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BH52|ensembl:ENSMUSP00000040208	9606	Ensembl		F
UniProtKB	Q70SY1	CREB3L2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029804	9606	InterPro		P
UniProtKB	Q70SY1	CREB3L2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BH52|ensembl:ENSMUSP00000040208	9606	Ensembl		P
UniProtKB	Q70T20	Q70T20	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029804	9606	InterPro		P
UniProtKB	Q70T21	Q70T21	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029804	9606	InterPro		P
UniProtKB	Q719H9	KCTD1	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000304	TAS	Reactome:R-HSA-8866904		9606	Reactome		P
UniProtKB	Q71DI3	HIST2H3A	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84228|ensembl:ENSMUSP00000100739|ensembl:ENSMUSP00000135215	9606	Ensembl		P
UniProtKB	Q71F56	MED13L	enables	GO:0001104	RNA polymerase II transcription cofactor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009401	9606	InterPro		F
UniProtKB	Q71F56	MED13L	enables	GO:0001104	RNA polymerase II transcription cofactor activity	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000310508	9606	GO_Central		F
UniProtKB	Q71F56	MED13L	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009401	9606	InterPro		P
UniProtKB	Q71SY5	MED25	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:17641689		9606	UniProt	has_regulation_target(UniProtKB:P10827)	P
UniProtKB	Q71SY5	MED25	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VCB2|ensembl:ENSMUSP00000003049	9606	Ensembl		P
UniProtKB	Q71SY5	MED25	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:17641689		9606	UniProt	has_regulation_target(UniProtKB:P10276)|has_regulation_target(UniProtKB:P19793)	P
UniProtKB	Q71U35	Q71U35	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027253	9606	InterPro		P
UniProtKB	Q75MH2	IL6	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P08505|ensembl:ENSMUSP00000026845	9606	Ensembl		P
UniProtKB	Q76L83	ASXL2	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:21047783		9606	UniProt		P
UniProtKB	Q76MY9	Q76MY9	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000837|InterPro:IPR029816	9606	InterPro		P
UniProtKB	Q76MZ0	Q76MZ0	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000837|InterPro:IPR029816	9606	InterPro		P
UniProtKB	Q7KZ85	SUPT6H	enables	GO:0000991	transcription factor activity, core RNA polymerase II binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017072	9606	InterPro		F
UniProtKB	Q7KZ85	SUPT6H	enables	GO:0000991	transcription factor activity, core RNA polymerase II binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000015765	9606	GO_Central		F
UniProtKB	Q7KZ85	SUPT6H	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017072	9606	InterPro		P
UniProtKB	Q7KZ85	SUPT6H	involved_in	GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62383|ensembl:ENSMUSP00000002121	9606	Ensembl		P
UniProtKB	Q7KZ85	SUPT6H	involved_in	GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	ECO:0000315	IMP	PMID:17234882		9606	UniProt		P
UniProtKB	Q7L2J0	MEPCE	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K3A9|ensembl:ENSMUSP00000031740	9606	Ensembl		P
UniProtKB	Q7L775	EPM2AIP1	enables	GO:0000981	RNA polymerase II transcription factor activity, sequence-specific DNA binding	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000192346	9606	GO_Central		F
UniProtKB	Q7L775	EPM2AIP1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000364	IEA	GO_REF:0000108	GO:0000981	9606	GOC		P
UniProtKB	Q7LFL8	CXXC5	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:23303788		9606	UniProt		P
UniProtKB	Q7RTS1	BHLHA15	enables	GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYC3|ensembl:ENSMUSP00000055493	9606	Ensembl		F
UniProtKB	Q7RTS1	BHLHA15	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QYC3|ensembl:ENSMUSP00000055493	9606	Ensembl		P
UniProtKB	Q7RTS3	PTF1A	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QX98|ensembl:ENSMUSP00000028068	9606	Ensembl		F
UniProtKB	Q7RTS3	PTF1A	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QX98|ensembl:ENSMUSP00000028068	9606	Ensembl		P
UniProtKB	Q7RTU3	OLIG3	enables	GO:0001106	RNA polymerase II transcription corepressor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PFG8|ensembl:ENSMUSP00000057106	9606	Ensembl		F
UniProtKB	Q7RTU3	OLIG3	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PFG8|ensembl:ENSMUSP00000057106	9606	Ensembl		P
UniProtKB	Q7RTU5	ASCL5	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015660	9606	InterPro		P
UniProtKB	Q7RTU5	ASCL5	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000358347	9606	GO_Central		P
UniProtKB	Q7RTU7	SCX	enables	GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64124|ensembl:ENSMUSP00000043668	9606	Ensembl		F
UniProtKB	Q7RTU7	SCX	involved_in	GO:0030509	BMP signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q64124	9606	UniProt		P
UniProtKB	Q7RTU7	SCX	involved_in	GO:0030509	BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64124|ensembl:ENSMUSP00000043668	9606	Ensembl		P
UniProtKB	Q7RTU7	SCX	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q64124	9606	UniProt		P
UniProtKB	Q7RTU7	SCX	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64124|ensembl:ENSMUSP00000043668	9606	Ensembl		P
UniProtKB	Q7RTV3	ZNF367	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:15344908		9606	MGI		P
UniProtKB	Q7Z2W0	DKFZp686P04237	enables	GO:0004887	thyroid hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001728	9606	InterPro		F
UniProtKB	Q7Z2X4	PID1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:20165904		9606	BHF-UCL	has_regulation_target(UniProtKB:O70343)|has_regulation_target(UniProtKB:Q8VHJ7)	P
UniProtKB	Q7Z333	SETX	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:19515850		9606	UniProt		P
UniProtKB	Q7Z333	SETX	involved_in	GO:2000806	positive regulation of termination of RNA polymerase II transcription, poly(A)-coupled	ECO:0000315	IMP	PMID:21700224		9606	UniProt		P
UniProtKB	Q7Z3H0	ANKRD33	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000651358	9606	GO_Central		P
UniProtKB	Q7Z3H0	ANKRD33	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BXP5|ensembl:ENSMUSP00000067028	9606	Ensembl		P
UniProtKB	Q7Z3L2	DKFZp781K2028	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028309	9606	InterPro		P
UniProtKB	Q7Z3T8	ZFYVE16	involved_in	GO:0030509	BMP signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-201451		9606	Reactome		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:16127453		9606	BHF-UCL		P
UniProtKB	Q7Z434	MAVS	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:18818105		9606	BHF-UCL		P
UniProtKB	Q7Z4H9	FAM220A	involved_in	GO:0000122	negative regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3ZN08|ensembl:ENSMUSP00000126480	9606	Ensembl		P
UniProtKB	Q7Z4L5	TTC21B	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000315	IMP	PMID:22302990		9606	MGI		P
UniProtKB	Q7Z4P5	GDF7	involved_in	GO:0030509	BMP signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43029|ensembl:ENSMUSP00000038301	9606	Ensembl		P
UniProtKB	Q7Z4P5	GDF7	involved_in	GO:0030509	BMP signaling pathway	ECO:0000314	IDA	PMID:16049014		9606	BHF-UCL		P
UniProtKB	Q7Z511	Q7Z511	enables	GO:0001105	RNA polymerase II transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033598	9606	InterPro		F
UniProtKB	Q7Z511	Q7Z511	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000366	IEA	GO_REF:0000108	GO:0001105	9606	GOC		P
UniProtKB	Q7Z567	ATF3	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000837|InterPro:IPR029812	9606	InterPro		P
UniProtKB	Q7Z591	AKNA	enables	GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	ECO:0000314	IDA	PMID:11268217		9606	NTNU_SB		F
UniProtKB	Q7Z591	AKNA	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000314	IDA	PMID:11268217		9606	NTNU_SB	has_regulation_target(NCBI_Gene:958)	P
UniProtKB	Q7Z5J4	RAI1	involved_in	GO:0006357	regulation of transcription from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61818|ensembl:ENSMUSP00000070896	9606	Ensembl		P
UniProtKB	Q7Z5J4	RAI1	involved_in	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000383895	9606	GO_Central		P
